filename,original_url
page_418.html,https://www.cnn.com/2025/01/10/us/video/altadena-california-wildfire-lara-hinojosa-family-lah-lead-digvid
page_419.html,https://www.cnn.com/tips/
page_42.html,https://www.cnn.com/2025/05/06/business/tesla-sales-plunge-europe-musk
page_420.html,https://www.cnn.com/2025/04/09/politics/election-security-systems-trump-invs
page_421.html,https://www.cnn.com/2025/02/19/politics/splc-immigration-lawyers-layoffs-trump-crackdown-invs
page_422.html,https://www.cnn.com/2024/10/22/politics/video/how-elderly-dementia-patients-are-unwittingly-fueling-political-campaigns-invs
page_423.html,https://www.cnn.com/2025/01/31/us/air-traffic-control-staffing-nationwide-problem-invs
page_424.html,https://www.cnn.com/2024/10/17/politics/trump-watches-wyoming-invs
page_425.html,https://www.cnn.com/2025/01/14/us/la-fire-department-resourses-understaffed-invs
page_426.html,https://www.cnn.com/2024/09/05/us/colt-gray-suspect-georgia-shooter
page_427.html,https://www.cnn.com/2024/08/15/politics/russ-vought-project-2025-trump-secret-recording-invs
page_428.html,https://www.cnn.com/2025/02/19/politics/doge-canceled-contracts-8-billion-invs
page_429.html,https://www.cnn.com/2025/01/15/us/video/california-fires-firefighters-shortage-lah-digvid
page_43.html,https://www.cnn.com/2025/05/07/health/utah-fluoride-water-health
page_430.html,https://www.cnn.com/2024/10/04/politics/walz-audits-fraud-accountability-invs
page_431.html,https://www.cnn.com/2024/12/02/us/kansas-former-detective-roger-golubski-dies-by-suicide-invs
page_432.html,https://www.cnn.com/2024/07/03/politics/burgum-carbon-dioxide-pipeline-invs
page_433.html,https://www.cnn.com/2024/03/15/politics/texas-busing-migrants-donations-invs
page_434.html,https://www.cnn.com/2025/04/24/politics/harvard-trump-fight-billionaire-donors-invs
page_435.html,https://www.cnn.com/2025/04/11/travel/british-airways-plane-double-diversion
page_436.html,https://www.cnn.com/2025/04/14/travel/craigslist-cruise-ship-horrible-end
page_437.html,https://www.cnn.com/2025/04/04/travel/north-sentinel-island-us-tourist-arrested-intl-hnk
page_438.html,https://www.cnn.com/2025/04/05/travel/travel-news-price-hikes-airport-theory
page_439.html,https://www.cnn.com/2025/03/24/travel/yellowstone-national-park-new-thermal-vent
page_44.html,https://www.cnn.com/2025/05/06/middleeast/israel-gaza-airstrike-school-compound-intl
page_440.html,https://www.cnn.com/2025/04/26/travel/travel-news-world-tallest-bridge
page_441.html,https://www.cnn.com/2025/03/31/travel/jetstar-plane-door-bali-melbourne-intl-hnk
page_442.html,https://www.cnn.com/2025/04/15/travel/huajiang-grand-canyon-bridge-china-intl-hnk
page_443.html,https://www.cnn.com/travel/colorado-france-move-quiet-life
page_444.html,https://www.cnn.com/2025/04/09/travel/skytrax-world-best-airports-2025
page_445.html,https://www.cnn.com/2025/03/29/travel/travel-news-airbus-zeroe-new-design
page_446.html,https://www.cnn.com/2025/04/23/travel/rome-pope-francis-funeral-conclave
page_447.html,https://www.cnn.com/2025/04/28/travel/nepal-everest-permits-experienced-climbers-intl-hnk
page_448.html,https://www.cnn.com/2025/03/28/travel/jeff-bezos-venice-wedding-lauren-sanchez
page_449.html,https://www.cnn.com/2025/04/15/travel/north-korea-mount-paektu-unesco-geopark-intl-hnk
page_45.html,https://www.cnn.com/2025/05/07/business/video/money-conversations-partner-conflict-digvid
page_450.html,https://www.cnn.com/2025/05/03/travel/travel-news-florida-spain-relocation
page_451.html,https://www.cnn.com/travel/american-dream-us-couple-ecuador-children-loja
page_452.html,https://www.cnn.com/2025/04/17/travel/tuvalu-first-atm-intl-hnk
page_453.html,https://www.cnn.com/2025/04/12/travel/travel-news-crystal-cabin-award-2025
page_454.html,https://www.cnn.com/travel/new-yorker-ditched-united-states-germany
page_455.html,https://www.cnn.com/2025/04/06/travel/north-korea-to-hold-first-pyongyang-marathon-in-six-years
page_456.html,https://www.cnn.com/2025/04/03/travel/trans-people-travel-advisories-united-states
page_457.html,https://www.cnn.com/2025/03/24/travel/mother-son-breathing-machine-united-airlines
page_458.html,https://www.cnn.com/travel/nigerian-traveler-asinobi-world-record-attempt-passport-privilege-spc
page_459.html,https://www.cnn.com/2025/04/07/travel/americans-worried-travel-abroad-europe
page_46.html,https://www.cnn.com/2025/05/07/entertainment/kylie-jenner-timothee-chalamet-red-carpet
page_460.html,https://www.cnn.com/travel/uk-eta-visa-travel-2025
page_461.html,https://www.cnn.com/2025/03/24/travel/plane-turns-around-pilot-forgets-passport
page_462.html,https://www.cnn.com/travel/japan-mount-fuji-fee-test-overtourism-intl-hnk
page_463.html,https://www.cnn.com/sport/us-sports
page_464.html,https://www.cnn.com/sport/football
page_465.html,https://www.cnn.com/2025/05/02/climate/agu-ams-national-climate-assessment-trump
page_466.html,https://www.cnn.com/sport
page_467.html,https://www.cnn.com/sport/climbing
page_468.html,https://www.cnn.com/sport/tennis
page_469.html,https://www.cnn.com/sport/golf
page_47.html,https://www.cnn.com/tv/all-shows
page_470.html,https://www.cnn.com/profiles/ben-morse
page_471.html,https://www.cnn.com/sport/motorsport
page_472.html,https://www.cnn.com/sport/esports
page_473.html,https://www.cnn.com/2025/04/17/sport/fifa-gianni-infantino-club-world-cup-spt-intl
page_474.html,https://www.cnn.com/2022/03/03/opinions/russia-germany-military-deal-scholz-loss
page_475.html,https://www.cnn.com/2025/04/09/europe/germany-coalition-deal-intl
page_476.html,https://www.cnn.com/2025/02/16/europe/friedrich-merz-profile-germany-election-intl
page_477.html,https://www.cnn.com/profiles/rob-picheta
page_478.html,https://www.cnn.com/2025/05/07/business/video/advantage-oman-forum-creon-butler-chatham-house-spc-intl
page_479.html,https://www.cnn.com/2025/04/30/business/video/the-lead-craig-reaves-seafood-shrimp-president-trump-tariffs-south-carolina-jake-tapper
page_48.html,https://www.cnn.com/2025/05/05/health/marijuana-prenatal-harm-wellness
page_480.html,https://www.cnn.com/2025/04/29/business/video/the-lead-coree-carver-president-trump-tariffs-business-mangoes-market-jake-tapper
page_481.html,https://www.cnn.com/2025/05/05/business/video/middle-east-future-proofing-tourism-spc
page_482.html,https://www.cnn.com/2025/05/03/business/video/warren-buffett-comments-trade-tariffs-jack-buffington-supply-chain-expert-digvid
page_483.html,https://www.cnn.com/2025/05/01/business/video/the-lead-cara-rank-president-trump-tariffs-wedding-ceremonies-stationery-business-jake-tapper
page_484.html,https://www.cnn.com/2025/04/30/business/video/korean-air-digvid
page_485.html,https://www.cnn.com/2025/05/01/business/video/mary-barra-ceo-gm-tariffs-cnn-interview-digvid
page_486.html,https://www.cnn.com/2025/05/01/business/video/elon-musk-tesla-board-gerber-digvid
page_487.html,https://www.cnn.com/2025/05/02/business/video/anderson-intelligent-futures-longevity-05029aseg1-ctw-cnni-business-fast
page_488.html,https://www.cnn.com/2025/05/02/business/video/the-lead-jeffrey-schwab-victor-schwartz-president-trump-tariffs-wine-spirits-liquor-jake-tapper
page_489.html,https://www.cnn.com/2025/05/02/business/video/mme-clicks-may-2nd
page_490.html,https://www.cnn.com/2025/05/02/business/video/kentucky-derby-hats-business-digvid
page_491.html,https://www.cnn.com/2025/04/29/business/video/amazon-products-tariff-adam-posen-william-lee-intv-042909aseg2-ctw-cnni-business-fast
page_492.html,https://www.cnn.com/2025/05/05/business/video/tourism-comeback-middle-east-spc
page_493.html,https://www.cnn.com/2025/04/30/business/video/jim-farley-ceo-ford-tariffs-cnn-interview-digvid
page_494.html,https://www.cnn.com/2025/05/06/business/video/jon-stewart-late-night-laugh-trump-alcatraz-news-distraction-digvid
page_495.html,https://www.cnn.com/2025/05/05/business/video/trump-supporting-business-owner-tariffs-lead-digvid
page_496.html,https://www.cnn.com/2025/05/05/business/video/the-lead-donald-trump-tariffs-clothes-china-mexico-cuts-us-jake-tapper
page_497.html,https://www.cnn.com/2025/04/30/business/video/how-rich-is-the-ivy-league-digvid
page_498.html,https://www.cnn.com/2025/04/30/business/video/art-hogan-mkt-strategist-biden-blame-economy-digvid
page_499.html,https://www.cnn.com/2025/05/06/business/video/the-lead-small-business-china-tariffs-donald-trump-import-factory-lithium-battery-jake-tapper
page_5.html,https://www.cnn.com/2025/05/07/politics/trump-persian-gulf-change
page_50.html,https://www.cnn.com/2025/05/03/us/deportation-asylum-tucson-guatemalan-woman-birth
page_51.html,https://www.cnn.com/style/luxury
page_52.html,https://www.cnn.com/audio/podcasts/tug-of-war
page_53.html,https://www.cnn.com/2025/05/06/science/t-rex-ancestors-asia-study-scli-intl
page_54.html,https://help.cnn.com/us
page_55.html,https://www.cnn.com/world/australia
page_56.html,https://www.cnn.com/politics/fact-check
page_57.html,https://www.cnn.com/polling
page_58.html,https://www.cnn.com/2025/05/06/politics/second-us-navy-jet-is-lost-at-sea
page_59.html,https://www.cnn.com/business/tech/foreseeable-future
page_6.html,https://www.cnn.com/2025/05/07/tech/apple-ai-search-safari-potential-blow-for-google
page_60.html,https://www.cnn.com/2022/07/26/world/gallery/pope-francis
page_61.html,https://www.cnn.com/style/architecture
page_62.html,https://www.cnn.com/markets/premarkets
page_63.html,https://www.cnn.com/business/markets/nightcap
page_64.html,https://www.cnn.com/audio/podcasts/axe-files
page_65.html,https://www.cnn.com/wbd/food-network
page_66.html,https://www.cnn.com/health/life-but-better/mindfulness
page_67.html,https://www.cnn.com/travel/bookstores-bar-restaurant-coffee-aesthetic
page_68.html,https://www.cnn.com/2025/05/07/us/columbia-university-library-protest
page_69.html,https://www.cnn.com/audio/podcasts/one-thing/episodes/9136d694-29c6-11ef-8cc2-ab0f0777105d
page_7.html,https://www.cnn.com/2025/05/07/entertainment/ex-model-harvey-weinstein-retrial
page_70.html,https://www.cnn.com/audio/podcasts/the-assignment
page_71.html,https://www.cnn.com/games/play/gd-sudoku-a197ee3904d04e9d8b64dcd9fa3ace63
page_72.html,https://www.cnn.com/audio/podcasts/one-thing
page_73.html,https://www.cnn.com/sport/paris-olympics-2024
page_75.html,https://www.cnn.com/2025/05/07/health/measles-cases-one-thousand-us
page_76.html,https://www.cnn.com/2025/05/07/politics/vance-russia-ukraine-talks
page_77.html,https://www.cnn.com/world/united-kingdom
page_78.html,https://www.cnn.com/health/life-but-better/relationships
page_79.html,https://www.cnn.com/2025/05/07/us/tyre-nichols-memphis-officers-trial
page_8.html,https://www.cnn.com/world/americas
page_80.html,https://www.cnn.com/audio/podcasts/all-there-is-with-anderson-cooper
page_81.html,https://www.cnn.com/2025/05/07/middleeast/gaza-hostages-trump
page_82.html,https://www.cnn.com/2025/05/07/politics/medicaid-republicans-divided-house-trump-bill
page_83.html,https://www.cnn.com/2025/04/17/us/gallery/oklahoma-city-bombing
page_84.html,https://www.cnn.com/videos/fast/cnn-headlines
page_86.html,https://www.cnn.com
page_87.html,https://www.cnn.com/2025/05/07/world/video/kashmir-violence-history-explainer-yeung-ldn-digvid
page_88.html,https://www.cnn.com/world/china
page_89.html,https://arabic.cnn.com/
page_9.html,https://www.cnn.com/us/cnn-investigates
page_90.html,https://www.cnn.com/markets/fear-and-greed
page_91.html,https://www.cnn.com/2025/05/07/world/video/papal-conclave-american-nuns-ebof-vrtc
page_92.html,https://www.cnn.com/2025/05/06/style/kamala-harris-surprise-appearance-met-gala
page_93.html,https://www.cnn.com/2025/04/21/world/gallery/pope-francis-death-reaction
page_94.html,https://www.cnn.com/2025/05/07/business/video/disney-abu-dhabi-anderson-digvid
page_95.html,https://www.cnn.com/2025/04/25/business/how-likely-are-you-to-be-audited-by-the-irs
page_96.html,https://www.cnn.com/about
page_97.html,https://www.cnn.com/world/europe
page_98.html,https://www.cnn.com/follow
page_99.html,https://www.cnn.com/2025/05/05/science/uturuncu-zombie-volcano-erupt
